month,day,hour,dow,kWh,solar_kWh
8,14,10,6,20,101.7868
8,14,11,6,21,55.636391
8,14,12,6,20,114.25557
8,14,13,6,21,148.03433
8,14,14,6,21,83.106865
8,14,15,6,21,85.864426
8,14,16,6,20,62.979836
8,14,17,6,21,60.640282
8,14,18,6,20,6.9626861
8,14,19,6,22,2.4496908
8,14,20,6,20,0
8,14,21,6,20,0
8,14,22,6,19,0
8,14,23,6,20,0
8,15,0,7,20,0
8,15,1,7,20,0
8,15,2,7,17,0
8,15,3,7,18,0
8,15,4,7,18,0
8,15,5,7,18,0
8,15,6,7,19,.400215
8,15,7,7,20,.53499699
8,15,8,7,20,16.637938
8,15,9,7,19,53.096573
8,15,10,7,20,40.048397
8,15,11,7,20,32.471359
8,15,12,7,21,129.14992
8,15,13,7,21,84.78688
8,15,14,7,20,111.96584
8,15,15,7,20,14.184571
8,15,16,7,21,65.568481
8,15,17,7,20,.24324499
8,15,18,7,20,15.418991
8,15,19,7,21,.62390804
8,15,20,7,21,0
8,15,21,7,20,0
8,15,22,7,19,0
8,15,23,7,20,0
8,16,0,1,19,0
8,16,1,1,21,0
8,16,2,1,17,0
8,16,3,1,18,0
8,16,4,1,17,0
8,16,5,1,19,0
8,16,6,1,19,.535043
8,16,7,1,20,21.407942
8,16,8,1,25,60.788059
8,16,9,1,29,96.554047
8,16,10,1,28,123.31603
8,16,11,1,30,85.708275
8,16,12,1,33,72.463661
8,16,13,1,42,100.07704
8,16,14,1,32,141.23573
8,16,15,1,30,122.92516
8,16,16,1,27,96.62558
8,16,17,1,23,61.519218
8,16,18,1,21,21.846029
8,16,19,1,21,1.840134
8,16,20,1,22,0
8,16,21,1,24,0
8,16,22,1,25,0
8,16,23,1,24,0
8,17,0,2,24,0
8,17,1,2,23,0
8,17,2,2,21,0
8,17,3,2,21,0
8,17,4,2,18,0
8,17,5,2,19,0
8,17,6,2,19,0
8,17,7,2,20,19.529606
8,17,8,2,27,54.96389
8,17,9,2,26,90.113136
8,17,10,2,26,72.710396
8,17,11,2,29,54.177643
8,17,12,2,30,83.317963
8,17,13,2,30,78.136894
8,17,14,2,30,88.159317
8,17,15,2,27,117.76554
8,17,16,2,26,92.512421
8,17,17,2,20,36.083828
8,17,18,2,20,21.437832
8,17,19,2,20,1.72366
8,17,20,2,21,0
8,17,21,2,24,0
8,17,22,2,23,0
8,17,23,2,24,0
8,18,0,3,23,0
8,18,1,3,22,0
8,18,2,3,17,0
8,18,3,3,18,0
8,18,4,3,19,0
8,18,5,3,22,0
8,18,6,3,19,0
8,18,7,3,20,0
8,18,8,3,25,.95802897
8,18,9,3,26,7.0304418
8,18,10,3,27,26.495041
8,18,11,3,27,45.387409
8,18,12,3,28,10.28008
8,18,13,3,30,37.356483
8,18,14,3,30,96.244522
8,18,15,3,26,88.501274
8,18,16,3,22,69.18087
8,18,17,3,20,32.068859
8,18,18,3,20,21.955097
8,18,19,3,21,2.31264
8,18,20,3,20,0
8,18,21,3,23,0
8,18,22,3,24,0
8,18,23,3,23,0
8,19,0,4,23,0
8,19,1,4,21,0
8,19,2,4,21,0
8,19,3,4,20,0
8,19,4,4,17,0
8,19,5,4,18,0
8,19,6,4,19,0
8,19,7,4,19,19.78233
8,19,8,4,21,56.975021
8,19,9,4,23,91.491127
8,19,10,4,24,119.87266
8,19,11,4,27,138.43286
8,19,12,4,27,70.961205
8,19,13,4,27,146.4931
8,19,14,4,26,138.28105
8,19,15,4,24,120.0924
8,19,16,4,23,93.569557
8,19,17,4,20,58.516399
8,19,18,4,19,20.54388
8,19,19,4,20,1.898811
8,19,20,4,21,0
8,19,21,4,23,0
8,19,22,4,23,0
8,19,23,4,24,0
8,20,0,5,23,0
8,20,1,5,21,0
8,20,2,5,18,0
8,20,3,5,23,0
8,20,4,5,18,0
8,20,5,5,17,0
8,20,6,5,19,0
8,20,7,5,20,20.426046
8,20,8,5,24,58.653057
8,20,9,5,25,92.69339
8,20,10,5,27,119.03143
8,20,11,5,27,136.41898
8,20,12,5,28,145.92789
8,20,13,5,29,146.4612
8,20,14,5,30,136.87505
8,20,15,5,26,118.92056
8,20,16,5,23,92.398994
8,20,17,5,20,57.486378
8,20,18,5,20,19.766682
8,20,19,5,21,1.882301
8,20,20,5,20,0
8,20,21,5,25,0
8,20,22,5,24,0
8,20,23,5,24,0
8,21,0,6,24,0
8,21,1,6,21,0
8,21,2,6,18,0
8,21,3,6,18,0
8,21,4,6,17,0
8,21,5,6,18,0
8,21,6,6,20,0
8,21,7,6,23,19.233582
8,21,8,6,24,56.376949
8,21,9,6,24,90.265663
8,21,10,6,25,116.88815
8,21,11,6,25,134.90532
8,21,12,6,25,143.88048
8,21,13,6,25,144.26201
8,21,14,6,22,134.13589
8,21,15,6,20,115.76155
8,21,16,6,20,88.502373
8,21,17,6,20,54.25494
8,21,18,6,20,20.856953
8,21,19,6,21,1.2069319
8,21,20,6,20,0
8,21,21,6,19,0
8,21,22,6,20,0
8,21,23,6,19,0
8,22,0,7,20,0
8,22,1,7,19,0
8,22,2,7,18,0
8,22,3,7,17,0
8,22,4,7,18,0
8,22,5,7,18,0
8,22,6,7,18,0
8,22,7,7,20,2.625675
8,22,8,7,19,0
8,22,9,7,19,14.273265
8,22,10,7,19,112.75722
8,22,11,7,21,131.23285
8,22,12,7,20,141.65022
8,22,13,7,20,74.367592
8,22,14,7,20,61.830879
8,22,15,7,20,117.64188
8,22,16,7,21,56.007759
8,22,17,7,19,55.983997
8,22,18,7,20,18.838898
8,22,19,7,20,1.587881
8,22,20,7,20,0
8,22,21,7,20,0
8,22,22,7,20,0
8,22,23,7,19,0
8,23,0,1,20,0
8,23,1,1,19,0
8,23,2,1,18,0
8,23,3,1,17,0
8,23,4,1,18,0
8,23,5,1,18,0
8,23,6,1,23,0
8,23,7,1,32,17.609272
8,23,8,1,35,19.481499
8,23,9,1,33,66.598297
8,23,10,1,33,80.191315
8,23,11,1,34,132.50694
8,23,12,1,33,142.92769
8,23,13,1,34,144.45129
8,23,14,1,33,135.87346
8,23,15,1,31,118.36406
8,23,16,1,26,91.323662
8,23,17,1,26,55.859203
8,23,18,1,24,18.227264
8,23,19,1,23,1.2976711
8,23,20,1,23,0
8,23,21,1,26,0
8,23,22,1,26,0
8,23,23,1,26,0
8,24,0,2,25,0
8,24,1,2,24,0
8,24,2,2,21,0
8,24,3,2,20,0
8,24,4,2,20,0
8,24,5,2,21,0
8,24,6,2,32,0
8,24,7,2,37,19.95513
8,24,8,2,38,60.278286
8,24,9,2,34,95.433144
8,24,10,2,35,123.257
8,24,11,2,34,142.49287
8,24,12,2,33,152.66418
8,24,13,2,34,152.56795
8,24,14,2,32,142.87024
8,24,15,2,28,122.86582
8,24,16,2,27,95.520309
8,24,17,2,25,39.9501
8,24,18,2,24,9.4614019
8,24,19,2,22,.36420801
8,24,20,2,22,0
8,24,21,2,25,0
8,24,22,2,26,0
8,24,23,2,25,0
8,25,0,3,24,0
8,25,1,3,22,0
8,25,2,3,19,0
8,25,3,3,19,0
8,25,4,3,19,0
8,25,5,3,19,0
8,25,6,3,27,0
8,25,7,3,33,19.61931
8,25,8,3,36,58.851437
8,25,9,3,37,93.849037
8,25,10,3,30,120.13064
8,25,11,3,28,138.38487
8,25,12,3,29,147.13062
8,25,13,3,30,147.08783
8,25,14,3,30,137.30206
8,25,15,3,28,118.33804
8,25,16,3,26,91.939354
8,25,17,3,25,55.911297
8,25,18,3,23,17.364815
8,25,19,3,23,1.025749
8,25,20,3,22,0
8,25,21,3,27,0
8,25,22,3,25,0
8,25,23,3,25,0
8,26,0,4,25,0
8,26,1,4,23,0
8,26,2,4,22,0
8,26,3,4,24,0
8,26,4,4,19,0
8,26,5,4,21,0
8,26,6,4,28,0
8,26,7,4,33,19.291119
8,26,8,4,33,58.366783
8,26,9,4,34,93.121552
8,26,10,4,35,119.43551
8,26,11,4,37,137.35953
8,26,12,4,38,146.04062
8,26,13,4,37,145.49742
8,26,14,4,31,135.05226
8,26,15,4,30,116.48206
8,26,16,4,26,89.466743
8,26,17,4,26,54.089882
8,26,18,4,25,16.805872
8,26,19,4,23,1.014805
8,26,20,4,23,0
8,26,21,4,27,0
8,26,22,4,27,0
8,26,23,4,26,0
8,27,0,5,26,0
8,27,1,5,24,0
8,27,2,5,21,0
8,27,3,5,20,0
8,27,4,5,20,0
8,27,5,5,20,0
8,27,6,5,30,0
8,27,7,5,37,17.427446
8,27,8,5,38,55.206726
8,27,9,5,55,90.411903
8,27,10,5,70,117.83145
8,27,11,5,55,135.8009
8,27,12,5,32,144.7446
8,27,13,5,31,145.40259
8,27,14,5,33,135.45079
8,27,15,5,32,116.6715
8,27,16,5,27,89.050056
8,27,17,5,26,53.204605
8,27,18,5,24,16.322762
8,27,19,5,23,.91729701
8,27,20,5,24,0
8,27,21,5,27,0
8,27,22,5,26,0
8,27,23,5,27,0
8,28,0,6,27,0
8,28,1,6,24,0
8,28,2,6,22,0
8,28,3,6,27,0
8,28,4,6,20,0
8,28,5,6,21,0
8,28,6,6,20,0
8,28,7,6,22,17.25433
8,28,8,6,22,54.644157
8,28,9,6,21,88.859688
8,28,10,6,22,116.33173
8,28,11,6,21,134.24295
8,28,12,6,22,142.90768
8,28,13,6,23,142.28749
8,28,14,6,22,132.37437
8,28,15,6,23,114.45638
8,28,16,6,22,87.547729
8,28,17,6,22,52.477573
8,28,18,6,21,15.626724
8,28,19,6,23,.63362598
8,28,20,6,21,0
8,28,21,6,22,0
8,28,22,6,22,0
8,28,23,6,22,0
8,29,0,7,21,0
8,29,1,7,21,0
8,29,2,7,20,0
8,29,3,7,20,0
8,29,4,7,20,0
8,29,5,7,20,0
8,29,6,7,21,0
8,29,7,7,22,17.769968
8,29,8,7,21,55.94231
8,29,9,7,21,90.841187
8,29,10,7,22,117.75739
8,29,11,7,22,135.13042
8,29,12,7,22,144.15414
8,29,13,7,23,144.35147
8,29,14,7,22,134.73686
8,29,15,7,23,116.61433
8,29,16,7,21,88.968933
8,29,17,7,22,53.07415
8,29,18,7,23,15.455203
8,29,19,7,22,0
8,29,20,7,22,0
8,29,21,7,22,0
8,29,22,7,22,0
8,29,23,7,21,0
8,30,0,1,22,0
8,30,1,1,23,0
8,30,2,1,19,0
8,30,3,1,19,0
8,30,4,1,20,0
8,30,5,1,19,0
8,30,6,1,34,0
8,30,7,1,73,17.228504
8,30,8,1,111,55.636005
8,30,9,1,116,90.917267
8,30,10,1,123,117.39561
8,30,11,1,100,135.17194
8,30,12,1,122,144.1917
8,30,13,1,104,143.81355
8,30,14,1,104,133.67168
8,30,15,1,89,114.35859
8,30,16,1,58,86.929367
8,30,17,1,37,51.369377
8,30,18,1,31,15.270532
8,30,19,1,29,0
8,30,20,1,28,0
8,30,21,1,30,0
8,30,22,1,26,0
8,30,23,1,26,0
8,31,0,2,26,0
8,31,1,2,24,0
8,31,2,2,19,0
8,31,3,2,19,0
8,31,4,2,20,0
8,31,5,2,20,0
8,31,6,2,35,0
8,31,7,2,56,15.381211
8,31,8,2,86,25.845406
8,31,9,2,100,79.077797
8,31,10,2,92,103.64451
8,31,11,2,83,121.34129
8,31,12,2,110,130.63132
8,31,13,2,104,127.43182
8,31,14,2,99,117.66788
8,31,15,2,84,99.156296
8,31,16,2,61,71.694855
8,31,17,2,37,41.595444
8,31,18,2,33,3.79614
8,31,19,2,33,0
8,31,20,2,32,0
8,31,21,2,33,0
8,31,22,2,32,0
8,31,23,2,27,0
9,1,0,3,27,0
9,1,1,3,26,0
9,1,2,3,21,0
9,1,3,3,21,0
9,1,4,3,21,0
9,1,5,3,22,0
9,1,6,3,37,0
9,1,7,3,53,10.839303
9,1,8,3,72,6.861464
9,1,9,3,83,6.4254436
9,1,10,3,84,44.159279
9,1,11,3,120,68.783104
9,1,12,3,110,107.67004
9,1,13,3,112,112.00459
9,1,14,3,103,105.11546
9,1,15,3,88,121.12063
9,1,16,3,62,93.669205
9,1,17,3,49,55.128975
9,1,18,3,46,14.268258
9,1,19,3,48,0
9,1,20,3,48,0
9,1,21,3,44,0
9,1,22,3,36,0
9,1,23,3,29,0
9,2,0,4,26,0
9,2,1,4,25,0
9,2,2,4,21,0
9,2,3,4,22,0
9,2,4,4,21,0
9,2,5,4,21,0
9,2,6,4,44,0
9,2,7,4,59,18.557093
9,2,8,4,82,60.508194
9,2,9,4,87,95.254372
9,2,10,4,91,119.63668
9,2,11,4,111,136.44362
9,2,12,4,114,82.343369
9,2,13,4,100,85.772476
9,2,14,4,127,83.479431
9,2,15,4,94,47.09824
9,2,16,4,70,7.2173491
9,2,17,4,49,10.796957
9,2,18,4,50,.224696
9,2,19,4,48,0
9,2,20,4,61,0
9,2,21,4,69,0
9,2,22,4,54,0
9,2,23,4,31,0
9,3,0,5,27,0
9,3,1,5,24,0
9,3,2,5,22,0
9,3,3,5,21,0
9,3,4,5,22,0
9,3,5,5,21,0
9,3,6,5,35,0
9,3,7,5,55,18.54631
9,3,8,5,77,60.654697
9,3,9,5,93,96.349571
9,3,10,5,101,92.869141
9,3,11,5,100,81.895546
9,3,12,5,134,143.31784
9,3,13,5,116,141.70786
9,3,14,5,129,107.48952
9,3,15,5,111,84.683876
9,3,16,5,71,84.807442
9,3,17,5,44,40.438427
9,3,18,5,43,11.568208
9,3,19,5,42,0
9,3,20,5,42,0
9,3,21,5,41,0
9,3,22,5,31,0
9,3,23,5,28,0
9,4,0,6,29,0
9,4,1,6,27,0
9,4,2,6,22,0
9,4,3,6,21,0
9,4,4,6,21,0
9,4,5,6,21,0
9,4,6,6,22,0
9,4,7,6,23,16.664736
9,4,8,6,22,56.080097
9,4,9,6,22,90.632477
9,4,10,6,23,116.3662
9,4,11,6,22,133.12704
9,4,12,6,22,141.95357
9,4,13,6,23,142.13307
9,4,14,6,24,131.88065
9,4,15,6,24,112.34972
9,4,16,6,22,84.995964
9,4,17,6,23,48.14307
9,4,18,6,23,12.504674
9,4,19,6,24,0
9,4,20,6,23,0
9,4,21,6,22,0
9,4,22,6,22,0
9,4,23,6,23,0
9,5,0,7,22,0
9,5,1,7,22,0
9,5,2,7,21,0
9,5,3,7,20,0
9,5,4,7,20,0
9,5,5,7,21,0
9,5,6,7,21,0
9,5,7,7,23,0
9,5,8,7,21,48.222469
9,5,9,7,22,81.685455
9,5,10,7,23,111.92613
9,5,11,7,23,130.28075
9,5,12,7,24,138.25961
9,5,13,7,24,138.1284
9,5,14,7,24,127.58428
9,5,15,7,25,107.80967
9,5,16,7,23,79.164055
9,5,17,7,23,44.619587
9,5,18,7,24,12.53874
9,5,19,7,24,0
9,5,20,7,23,0
9,5,21,7,22,0
9,5,22,7,22,0
9,5,23,7,23,0
9,6,0,1,23,0
9,6,1,1,22,0
9,6,2,1,21,0
9,6,3,1,21,0
9,6,4,1,21,0
9,6,5,1,23,0
9,6,6,1,38,0
9,6,7,1,65,12.958511
9,6,8,1,93,47.311939
9,6,9,1,107,81.496857
9,6,10,1,135,107.85477
9,6,11,1,122,126.63547
9,6,12,1,134,136.73128
9,6,13,1,178,137.09236
9,6,14,1,170,127.12041
9,6,15,1,164,107.34196
9,6,16,1,116,78.360657
9,6,17,1,74,43.693913
9,6,18,1,68,11.79839
9,6,19,1,63,0
9,6,20,1,79,0
9,6,21,1,84,0
9,6,22,1,60,0
9,6,23,1,41,0
9,7,0,2,35,0
9,7,1,2,34,0
9,7,2,2,36,0
9,7,3,2,34,0
9,7,4,2,30,0
9,7,5,2,31,0
9,7,6,2,46,0
9,7,7,2,71,13.815299
9,7,8,2,119,50.425591
9,7,9,2,146,84.298004
9,7,10,2,127,109.27587
9,7,11,2,132,127.83553
9,7,12,2,150,137.57027
9,7,13,2,128,134.06329
9,7,14,2,152,124.26163
9,7,15,2,127,104.51682
9,7,16,2,95,79.886986
9,7,17,2,66,44.005604
9,7,18,2,69,11.165902
9,7,19,2,59,0
9,7,20,2,71,0
9,7,21,2,74,0
9,7,22,2,64,0
9,7,23,2,42,0
9,8,0,3,31,0
9,8,1,3,23,0
9,8,2,3,25,0
9,8,3,3,23,0
9,8,4,3,20,0
9,8,5,3,23,0
9,8,6,3,37,0
9,8,7,3,62,4.8027673
9,8,8,3,109,25.551657
9,8,9,3,102,54.906261
9,8,10,3,105,79.611084
9,8,11,3,123,87.543938
9,8,12,3,136,93.144295
9,8,13,3,147,90.695633
9,8,14,3,152,87.952751
9,8,15,3,136,74.201515
9,8,16,3,90,59.807541
9,8,17,3,62,32.370338
9,8,18,3,61,9.0785685
9,8,19,3,55,0
9,8,20,3,55,0
9,8,21,3,51,0
9,8,22,3,43,0
9,8,23,3,36,0
9,9,0,4,32,0
9,9,1,4,24,0
9,9,2,4,22,0
9,9,3,4,22,0
9,9,4,4,21,0
9,9,5,4,23,0
9,9,6,4,40,0
9,9,7,4,81,0
9,9,8,4,115,48.096661
9,9,9,4,112,83.339966
9,9,10,4,117,110.35954
9,9,11,4,117,129.06622
9,9,12,4,149,138.28824
9,9,13,4,134,135.04333
9,9,14,4,162,124.33347
9,9,15,4,144,80.814804
9,9,16,4,92,33.300919
9,9,17,4,62,35.332104
9,9,18,4,62,7.9605041
9,9,19,4,57,0
9,9,20,4,68,0
9,9,21,4,67,0
9,9,22,4,57,0
9,9,23,4,38,0
9,10,0,5,34,0
9,10,1,5,27,0
9,10,2,5,24,0
9,10,3,5,24,0
9,10,4,5,23,0
9,10,5,5,25,0
9,10,6,5,39,0
9,10,7,5,68,12.036511
9,10,8,5,85,47.059044
9,10,9,5,100,82.148209
9,10,10,5,115,112.35375
9,10,11,5,132,131.23401
9,10,12,5,115,141.02167
9,10,13,5,154,106.89939
9,10,14,5,138,98.238792
9,10,15,5,110,110.06789
9,10,16,5,64,61.211349
9,10,17,5,47,16.596493
9,10,18,5,48,9.7835674
9,10,19,5,43,0
9,10,20,5,42,0
9,10,21,5,42,0
9,10,22,5,36,0
9,10,23,5,34,0
9,11,0,6,28,0
9,11,1,6,25,0
9,11,2,6,22,0
9,11,3,6,21,0
9,11,4,6,20,0
9,11,5,6,21,0
9,11,6,6,21,0
9,11,7,6,23,12.927276
9,11,8,6,21,50.65873
9,11,9,6,23,86.042702
9,11,10,6,21,113.64529
9,11,11,6,24,132.26515
9,11,12,6,23,67.931938
9,11,13,6,25,75.647507
9,11,14,6,24,127.66487
9,11,15,6,24,106.72289
9,11,16,6,23,78.065002
9,11,17,6,24,41.378136
9,11,18,6,23,9.1838789
9,11,19,6,23,0
9,11,20,6,24,0
9,11,21,6,22,0
9,11,22,6,23,0
9,11,23,6,22,0
9,12,0,7,23,0
9,12,1,7,23,0
9,12,2,7,21,0
9,12,3,7,20,0
9,12,4,7,21,0
9,12,5,7,21,0
9,12,6,7,24,0
9,12,7,7,23,11.96628
9,12,8,7,22,47.652985
9,12,9,7,22,63.305508
9,12,10,7,22,110.89191
9,12,11,7,23,129.21169
9,12,12,7,23,113.55701
9,12,13,7,25,98.868813
9,12,14,7,24,96.72438
9,12,15,7,24,71.227127
9,12,16,7,23,24.565165
9,12,17,7,23,7.2707424
9,12,18,7,24,.037214
9,12,19,7,25,0
9,12,20,7,23,0
9,12,21,7,22,0
9,12,22,7,23,0
9,12,23,7,23,0
9,13,0,1,23,0
9,13,1,1,23,0
9,13,2,1,20,0
9,13,3,1,21,0
9,13,4,1,21,0
9,13,5,1,22,0
9,13,6,1,37,0
9,13,7,1,64,8.3425169
9,13,8,1,114,21.42334
9,13,9,1,131,63.81649
9,13,10,1,130,97.380974
9,13,11,1,129,143.66486
9,13,12,1,160,151.25102
9,13,13,1,170,148.31996
9,13,14,1,169,135.77222
9,13,15,1,179,78.354111
9,13,16,1,110,59.401897
9,13,17,1,73,45.502747
9,13,18,1,65,7.4214468
9,13,19,1,63,0
9,13,20,1,87,0
9,13,21,1,84,0
9,13,22,1,59,0
9,13,23,1,37,0
9,14,0,2,31,0
9,14,1,2,27,0
9,14,2,2,22,0
9,14,3,2,27,0
9,14,4,2,24,0
9,14,5,2,22,0
9,14,6,2,40,0
9,14,7,2,65,16.000698
9,14,8,2,115,59.055523
9,14,9,2,145,94.984787
9,14,10,2,142,120.19456
9,14,11,2,159,137.35358
9,14,12,2,176,145.33881
9,14,13,2,190,143.74966
9,14,14,2,188,132.49849
9,14,15,2,187,112.51476
9,14,16,2,112,83.830147
9,14,17,2,64,44.002663
9,14,18,2,55,7.0303597
9,14,19,2,57,0
9,14,20,2,78,0
9,14,21,2,74,0
9,14,22,2,58,0
9,14,23,2,34,0
9,15,0,3,28,0
9,15,1,3,27,0
9,15,2,3,26,0
9,15,3,3,21,0
9,15,4,3,20,0
9,15,5,3,21,0
9,15,6,3,41,0
9,15,7,3,61,14.951602
9,15,8,3,116,56.458115
9,15,9,3,137,93.256668
9,15,10,3,140,121.32825
9,15,11,3,162,139.71185
9,15,12,3,172,148.02528
9,15,13,3,190,146.41655
9,15,14,3,184,134.19679
9,15,15,3,166,113.22813
9,15,16,3,114,83.272148
9,15,17,3,73,42.759415
9,15,18,3,62,6.5736413
9,15,19,3,53,0
9,15,20,3,57,0
9,15,21,3,52,0
9,15,22,3,47,0
9,15,23,3,39,0
9,16,0,4,31,0
9,16,1,4,27,0
9,16,2,4,24,0
9,16,3,4,23,0
9,16,4,4,22,0
9,16,5,4,22,0
9,16,6,4,40,0
9,16,7,4,65,13.717289
9,16,8,4,114,53.745026
9,16,9,4,142,90.332741
9,16,10,4,137,117.64701
9,16,11,4,151,134.93692
9,16,12,4,154,143.07809
9,16,13,4,163,141.25414
9,16,14,4,159,129.87755
9,16,15,4,171,109.55837
9,16,16,4,109,80.153938
9,16,17,4,63,40.927353
9,16,18,4,63,5.880712
9,16,19,4,57,0
9,16,20,4,80,0
9,16,21,4,75,0
9,16,22,4,63,0
9,16,23,4,37,0
9,17,0,5,29,0
9,17,1,5,26,0
9,17,2,5,27,0
9,17,3,5,22,0
9,17,4,5,23,0
9,17,5,5,23,0
9,17,6,5,40,0
9,17,7,5,61,6.7667389
9,17,8,5,104,4.3911839
9,17,9,5,126,5.6188073
9,17,10,5,117,18.538515
9,17,11,5,146,37.937115
9,17,12,5,153,57.341568
9,17,13,5,165,35.881744
9,17,14,5,171,24.826252
9,17,15,5,156,57.198853
9,17,16,5,118,27.107962
9,17,17,5,89,6.2759037
9,17,18,5,69,2.6200149
9,17,19,5,49,0
9,17,20,5,60,0
9,17,21,5,49,0
9,17,22,5,39,0
9,17,23,5,30,0
9,18,0,6,26,0
9,18,1,6,23,0
9,18,2,6,20,0
9,18,3,6,19,0
9,18,4,6,18,0
9,18,5,6,18,0
9,18,6,6,21,0
9,18,7,6,20,0
9,18,8,6,19,3.662236
9,18,9,6,20,23.993084
9,18,10,6,19,18.906031
9,18,11,6,20,25.108658
9,18,12,6,21,61.093998
9,18,13,6,20,62.791294
9,18,14,6,20,32.663078
9,18,15,6,20,15.453334
9,18,16,6,19,9.9240074
9,18,17,6,19,6.4143329
9,18,18,6,21,.75437999
9,18,19,6,20,0
9,18,20,6,19,0
9,18,21,6,19,0
9,18,22,6,20,0
9,18,23,6,20,0
9,19,0,7,19,0
9,19,1,7,20,0
9,19,2,7,18,0
9,19,3,7,17,0
9,19,4,7,18,0
9,19,5,7,19,0
9,19,6,7,19,0
9,19,7,7,19,0
9,19,8,7,18,.39065
9,19,9,7,19,.92409199
9,19,10,7,19,.90179902
9,19,11,7,19,5.0936632
9,19,12,7,19,43.636837
9,19,13,7,20,38.873859
9,19,14,7,20,13.161606
9,19,15,7,21,101.20145
9,19,16,7,20,73.584312
9,19,17,7,20,36.282566
9,19,18,7,20,3.2314279
9,19,19,7,20,0
9,19,20,7,19,0
9,19,21,7,20,0
9,19,22,7,19,0
9,19,23,7,19,0
9,20,0,1,18,0
9,20,1,1,19,0
9,20,2,1,19,0
9,20,3,1,17,0
9,20,4,1,16,0
9,20,5,1,19,0
9,20,6,1,35,0
9,20,7,1,60,1.620994
9,20,8,1,95,.39279002
9,20,9,1,117,19.185949
9,20,10,1,107,116.47107
9,20,11,1,119,133.5392
9,20,12,1,141,21.323818
9,20,13,1,149,140.36554
9,20,14,1,151,128.64146
9,20,15,1,162,17.206795
9,20,16,1,106,11.928981
9,20,17,1,79,7.0413179
9,20,18,1,69,3.5324728
9,20,19,1,63,0
9,20,20,1,74,0
9,20,21,1,69,0
9,20,22,1,63,0
9,20,23,1,38,0
9,21,0,2,25,0
9,21,1,2,22,0
9,21,2,2,18,0
9,21,3,2,19,0
9,21,4,2,18,0
9,21,5,2,20,0
9,21,6,2,35,0
9,21,7,2,55,8.0836153
9,21,8,2,104,42.62096
9,21,9,2,118,77.724091
9,21,10,2,106,106.96489
9,21,11,2,121,126.11546
9,21,12,2,131,135.21109
9,21,13,2,141,136.44383
9,21,14,2,139,124.5931
9,21,15,2,142,103.58456
9,21,16,2,95,73.796013
9,21,17,2,66,34.819153
9,21,18,2,57,3.1812601
9,21,19,2,56,0
9,21,20,2,69,0
9,21,21,2,65,0
9,21,22,2,54,0
9,21,23,2,33,0
9,22,0,3,28,0
9,22,1,3,24,0
9,22,2,3,21,0
9,22,3,3,20,0
9,22,4,3,20,0
9,22,5,3,23,0
9,22,6,3,36,0
9,22,7,3,57,9.4646463
9,22,8,3,95,47.438301
9,22,9,3,111,84.278618
9,22,10,3,110,36.553989
9,22,11,3,123,127.52253
9,22,12,3,126,135.17943
9,22,13,3,144,134.65869
9,22,14,3,134,123.0254
9,22,15,3,135,102.13008
9,22,16,3,87,73.172913
9,22,17,3,70,34.725166
9,22,18,3,54,2.9434519
9,22,19,3,50,0
9,22,20,3,51,0
9,22,21,3,40,0
9,22,22,3,35,0
9,22,23,3,30,0
9,23,0,4,26,0
9,23,1,4,22,0
9,23,2,4,20,0
9,23,3,4,18,0
9,23,4,4,18,0
9,23,5,4,20,0
9,23,6,4,35,0
9,23,7,4,58,.76881301
9,23,8,4,116,0
9,23,9,4,128,14.022696
9,23,10,4,126,29.165771
9,23,11,4,137,25.764402
9,23,12,4,134,45.63179
9,23,13,4,141,38.553406
9,23,14,4,144,35.642567
9,23,15,4,138,102.30653
9,23,16,4,94,36.944283
9,23,17,4,72,10.810394
9,23,18,4,57,2.272481
9,23,19,4,61,0
9,23,20,4,71,0
9,23,21,4,66,0
9,23,22,4,51,0
9,23,23,4,29,0
9,24,0,5,26,0
9,24,1,5,23,0
9,24,2,5,23,0
9,24,3,5,20,0
9,24,4,5,18,0
9,24,5,5,20,0
9,24,6,5,35,0
9,24,7,5,55,11.844856
9,24,8,5,96,54.358696
9,24,9,5,113,93.115303
9,24,10,5,109,121.75983
9,24,11,5,135,140.96048
9,24,12,5,128,148.99739
9,24,13,5,147,146.04373
9,24,14,5,145,132.64844
9,24,15,5,128,109.77771
9,24,16,5,90,78.559044
9,24,17,5,73,36.31461
9,24,18,5,65,2.1984079
9,24,19,5,57,0
9,24,20,5,50,0
9,24,21,5,40,0
9,24,22,5,33,0
9,24,23,5,30,0
9,25,0,6,25,0
9,25,1,6,22,0
9,25,2,6,19,0
9,25,3,6,21,0
9,25,4,6,22,0
9,25,5,6,21,0
9,25,6,6,21,0
9,25,7,6,20,11.301306
9,25,8,6,21,53.97509
9,25,9,6,20,93.018478
9,25,10,6,20,121.60299
9,25,11,6,21,140.01085
9,25,12,6,21,148.30956
9,25,13,6,22,105.8394
9,25,14,6,21,94.827415
9,25,15,6,21,61.249447
9,25,16,6,21,56.273529
9,25,17,6,22,22.908319
9,25,18,6,21,1.231423
9,25,19,6,22,0
9,25,20,6,20,0
9,25,21,6,21,0
9,25,22,6,21,0
9,25,23,6,20,0
9,26,0,7,21,0
9,26,1,7,21,0
9,26,2,7,20,0
9,26,3,7,19,0
9,26,4,7,19,0
9,26,5,7,20,0
9,26,6,7,18,0
9,26,7,7,19,1.464463
9,26,8,7,19,21.260584
